district,info,latitude,longitude,count,update_date,update_year,update_month,lamp_addr,depth1,depth2,main_addr_no,sub_addr_no,latitude,longitude,address
관악구,S0013 2-5SC 당곡초교(보라매동 695-1와 671-1),37.49,126.9293,1,1,2022.0,12.0,,서울,관악구,698,18,,,서울 관악구 봉천동 698-18
관악구,S0013 3-5S 당곡초교(보라매동 695-1와 671-1),37.49,126.9293,1,1,2022.0,12.0,,서울,관악구,698,18,,,서울 관악구 봉천동 698-18
관악구,S0013 4-5SC 당곡초교(보라매동 695-1와 671-1),37.4899,126.9294,1,1,2022.0,12.0,,서울,관악구,839,3,,,서울 관악구 봉천동 839-3
관악구,S0015 3-4S 미성초교(미성동 768-23와 768-22),37.4773,126.9118,1,1,2022.0,12.0,,서울,관악구,839,3,,,서울 관악구 봉천동 839-3
관악구,S0015 4-4S 미성초교(미성동 768-23와 768-22),37.4774,126.9118,1,1,2022.0,12.0,,서울,금천구,906,41,,,서울 금천구 독산동 906-41
관악구,S0017 1-3RXC 봉천초교(행운동 28-25와 65-41),37.4831,126.9571,1,1,2022.0,12.0,,서울,관악구,65,41,,,서울 관악구 봉천동 65-41
관악구,S0015 2-4SC 미성초교(미성동 768-23와 768-22),37.4774,126.9121,1,1,2022.0,12.0,,서울,관악구,201,10,,,서울 관악구 신림동 산 201-10
관악구,S0013 5-5SC 당곡초교(보라매동 695-1와 671-1),37.4899,126.9294,1,1,2022.0,12.0,,서울,관악구,839,3,,,서울 관악구 봉천동 839-3
관악구,S0017 2-3SC 봉천초교(행운동 28-25와 65-41),37.4831,126.9572,1,1,2022.0,12.0,,서울,관악구,28,6,,,서울 관악구 봉천동 28-6
관악구,S0017 3-3S 봉천초교(행운동 28-25와 65-41),37.4831,126.957,1,1,2022.0,12.0,,서울,관악구,65,41,,,서울 관악구 봉천동 65-41
관악구,S0019 1-3RXC 봉천초교(행운동 100-14와 100-79),37.4823,126.9584,1,1,2022.0,12.0,,서울,관악구,100,27,,,서울 관악구 봉천동 100-27
관악구,S0019 3-3S 봉천초교(행운동 100-14와 100-79),37.4825,126.9585,1,1,2022.0,12.0,,서울,관악구,100,27,,,서울 관악구 봉천동 100-27
관악구,S0019 2-3S 봉천초교(행운동 100-14와 100-79),37.4822,126.9583,1,1,2022.0,12.0,,서울,관악구,100,27,,,서울 관악구 봉천동 100-27
관악구,S0021 1-4RXC 봉현초교(성현동 1704),37.4905,126.9549,1,1,2022.0,12.0,,서울,관악구,1703,2,,,서울 관악구 봉천동 1703-2
관악구,S0021 2-4S 봉현초교(성현동 1704),37.4906,126.9552,1,1,2022.0,12.0,,서울,관악구,1703,2,,,서울 관악구 봉천동 1703-2
관악구,S0021 3-4S 봉현초교(성현동 1704),37.4904,126.9551,1,1,2022.0,12.0,,서울,관악구,1703,,,,서울 관악구 봉천동 1703
관악구,S0021 4-4S 봉현초교(성현동 1704),37.4905,126.9547,1,1,2022.0,12.0,,서울,관악구,1703,2,,,서울 관악구 봉천동 1703-2
관악구,S0023 1-4RXC 사당초교(남현동 1080-1),37.4746,126.974,1,1,2022.0,12.0,,서울,관악구,1121,,,,서울 관악구 남현동 1121
관악구,S0023 2-4UC 사당초교(남현동 1080-1),37.4748,126.9742,1,1,2022.0,12.0,,서울,관악구,1121,,,,서울 관악구 남현동 1121
관악구,S0025 1-3RXC 삼성초교(대학동 233-1와 244-94),37.4687,126.9408,1,1,2022.0,12.0,,서울,관악구,244,17,,,서울 관악구 신림동 244-17
관악구,S0023 3-4UC 사당초교(남현동 1080-1),37.4745,126.9739,1,1,2022.0,12.0,,서울,관악구,1121,,,,서울 관악구 남현동 1121
관악구,S0023 4-4UC 사당초교(남현동 1080-1),37.4747,126.9739,1,1,2022.0,12.0,,서울,관악구,1121,,,,서울 관악구 남현동 1121
관악구,S0025 2-3SC 삼성초교(대학동 233-1와 244-94),37.4686,126.9407,1,1,2022.0,12.0,,서울,관악구,233,1,,,서울 관악구 신림동 233-1
관악구,S0025 3-3SC 삼성초교(대학동 233-1와 244-94),37.4688,126.9407,1,1,2022.0,12.0,,서울,관악구,244,193,,,서울 관악구 신림동 244-193
관악구,S0027 1-4RXCL 신림초교(신원동 418-1와 1629-79),37.4779,126.9273,1,1,2022.0,12.0,,서울,관악구,418,20,,,서울 관악구 신림동 418-20
관악구,S0027 2-4S 신림초교(신원동 418-1와 1629-79),37.478,126.9273,1,1,2022.0,12.0,,서울,관악구,1642,18,,,서울 관악구 신림동 1642-18
관악구,S0027 3-4S 신림초교(신원동 418-1와 1629-79),37.4779,126.9275,1,1,2022.0,12.0,,서울,관악구,418,20,,,서울 관악구 신림동 418-20
관악구,S0029 1-4RXC 신봉초교(중앙동 458와 890-1),37.4845,126.9487,1,1,2022.0,12.0,,서울,관악구,975,5,,,서울 관악구 봉천동 975-5
관악구,S0027 4-4S 신림초교(신원동 418-1와 1629-79),37.478,126.9272,1,1,2022.0,12.0,,서울,관악구,1627,76,,,서울 관악구 신림동 1627-76
관악구,S0029 2-4UC 신봉초교(중앙동 458와 890-1),37.4845,126.9486,1,1,2022.0,12.0,,서울,관악구,890,1,,,서울 관악구 봉천동 890-1
관악구,S0029 3-4UC 신봉초교(중앙동 458와 890-1),37.4845,126.9489,1,1,2022.0,12.0,,서울,관악구,1705,,,,서울 관악구 봉천동 1705
관악구,S0029 4-4UC 신봉초교(중앙동 458와 890-1),37.4846,126.9488,1,1,2022.0,12.0,,서울,관악구,975,28,,,서울 관악구 봉천동 975-28
관악구,S0031 1-5RXC 신성초교(서림동 118-1정문과 신림천),37.4711,126.937,1,1,2022.0,12.0,,서울,관악구,117,10,,,서울 관악구 신림동 117-10
관악구,S0031 2-5S 신성초교(서림동 118-1정문과 신림천),37.471,126.937,1,1,2022.0,12.0,,서울,관악구,808,134,,,서울 관악구 신림동 808-134
관악구,S0031 3-5S 신성초교(서림동 118-1정문과 신림천),37.4712,126.9369,1,1,2022.0,12.0,,서울,관악구,117,4,,,서울 관악구 신림동 117-4
관악구,S0031 4-5S 신성초교(서림동 118-1정문과 신림천),37.4711,126.9366,1,1,2022.0,12.0,,서울,관악구,117,10,,,서울 관악구 신림동 117-10
관악구,S0033 2-3UC 신우초교(삼성동 316-4),37.4617,126.932,1,1,2022.0,12.0,,서울,관악구,73,2,,,서울 관악구 신림동 산 73-2
관악구,S0031 5-5S 신성초교(서림동 118-1정문과 신림천),37.471,126.9373,1,1,2022.0,12.0,,서울,관악구,808,406,,,서울 관악구 신림동 808-406
관악구,S0033 1-3RXC 신우초교(삼성동 316-4),37.4618,126.932,1,1,2022.0,12.0,,서울,관악구,73,2,,,서울 관악구 신림동 산 73-2
관악구,S0033 3-3UC 신우초교(삼성동 316-4),37.4618,126.9319,1,1,2022.0,12.0,,서울,관악구,73,2,,,서울 관악구 신림동 산 73-2
관악구,S0035 1-4RXXC 원당초교(행운동 1669-1와 1671-5),37.4809,126.9571,1,1,2022.0,12.0,,서울,관악구,1671,4,,,서울 관악구 봉천동 1671-4
관악구,S0035 2-4S 원당초교(행운동 1669-1와 1671-5),37.4807,126.9572,1,1,2022.0,12.0,,서울,관악구,1693,55,,,서울 관악구 봉천동 1693-55
관악구,S0035 3-4SC 원당초교(행운동 1669-1와 1671-5),37.481,126.9569,1,1,2022.0,12.0,,서울,관악구,1669,1,,,서울 관악구 봉천동 1669-1
관악구,S0037 1-3RXC 원신초교(삼성동 336와 1704-1),37.4664,126.9272,1,1,2022.0,12.0,,서울,관악구,334,1,,,서울 관악구 신림동 334-1
관악구,S0035 4-4SC 원당초교(행운동 1669-1와 1671-5),37.4808,126.9569,1,1,2022.0,12.0,,서울,관악구,1693,54,,,서울 관악구 봉천동 1693-54
관악구,S0037 2-3SC 원신초교(삼성동 336와 1704-1),37.4663,126.9272,1,1,2022.0,12.0,,서울,관악구,337,,,,서울 관악구 신림동 337
관악구,S0037 3-3SC 원신초교(삼성동 336와 1704-1),37.4664,126.9273,1,1,2022.0,12.0,,서울,관악구,1704,5,,,서울 관악구 신림동 1704-5
관악구,S0039 1-3RXCL 원신초교(삼성동 345-5와 1704-2),37.4669,126.9291,1,1,2022.0,12.0,,서울,관악구,88,,,,서울 관악구 신림동 산 88
관악구,S0039 2-3SC 원신초교(삼성동 345-5와 1704-2),37.4669,126.9292,1,1,2022.0,12.0,,서울,관악구,841,3,,,서울 관악구 신림동 841-3
관악구,S0039 3-3SC 원신초교(삼성동 345-5와 1704-2),37.4668,126.929,1,1,2022.0,12.0,,서울,관악구,88,1,,,서울 관악구 신림동 산 88-1
관악구,S0041 1-2RXCL 은천초교(은천동 633-10와 633-14),37.4871,126.942,1,1,2022.0,12.0,,서울,관악구,633,10,,,서울 관악구 봉천동 633-10
관악구,S0043 3-3UC 인헌초교(낙성대동 212-3와 207-30),37.4761,126.9614,1,1,2022.0,12.0,,서울,관악구,207,19,,,서울 관악구 봉천동 207-19
관악구,S0041 2-2SC 은천초교(은천동 633-10와 633-14),37.487,126.942,1,1,2022.0,12.0,,서울,관악구,622,1,,,서울 관악구 봉천동 622-1
관악구,S0043 2-3UC 인헌초교(낙성대동 212-3와 207-30),37.4759,126.9614,1,1,2022.0,12.0,,서울,관악구,212,9,,,서울 관악구 봉천동 212-9
관악구,S0045 1-5RXC 조원초교(조원동 548-2와 547-31),37.4838,126.9096,1,1,2022.0,12.0,,서울,관악구,545,,,,서울 관악구 신림동 545
관악구,S0045 2-5S 조원초교(조원동 548-2와 547-31),37.4839,126.9096,1,1,2022.0,12.0,,서울,관악구,548,2,,,서울 관악구 신림동 548-2
관악구,S0045 3-5S 조원초교(조원동 548-2와 547-31),37.4837,126.9096,1,1,2022.0,12.0,,서울,관악구,561,,,,서울 관악구 신림동 561
관악구,S0045 4-5S 조원초교(조원동 548-2와 547-31),37.4838,126.9094,1,1,2022.0,12.0,,서울,관악구,545,,,,서울 관악구 신림동 545
관악구,S0045 5-5S 조원초교(조원동 548-2와 547-31),37.4838,126.9097,1,1,2022.0,12.0,,서울,관악구,545,,,,서울 관악구 신림동 545
관악구,S0047 2-4S 청룡초교(청룡동 390-3과 1701),37.4769,126.9513,1,1,2022.0,12.0,,서울,관악구,1589,13,,,서울 관악구 봉천동 1589-13
관악구,S0047 1-4RXC 청룡초교(청룡동 390-3과 1701),37.4769,126.9516,1,1,2022.0,12.0,,서울,관악구,1701,1,,,서울 관악구 봉천동 1701-1
관악구,S0047 3-4S 청룡초교(청룡동 390-3과 1701),37.4767,126.9516,1,1,2022.0,12.0,,서울,관악구,1693,28,,,서울 관악구 봉천동 1693-28
관악구,S0047 4-4S 청룡초교(청룡동 390-3과 1701),37.4772,126.9515,1,1,2022.0,12.0,,서울,관악구,1693,28,,,서울 관악구 봉천동 1693-28
관악구,T0001 1-1RL 보라매동 965-14과 966-2,37.4877,126.9358,1,1,2022.0,12.0,,서울,관악구,984,10,,,서울 관악구 봉천동 984-10
관악구,T0002 1-2S 보라매동 967-7,37.487,126.9348,1,1,2022.0,12.0,,서울,관악구,656,16,,,서울 관악구 봉천동 656-16
관악구,T0002 2-2S 보라매동 967-7,37.487,126.9349,1,1,2022.0,12.0,,서울,관악구,967,8,,,서울 관악구 봉천동 967-8
관악구,T0003 1-2S 은천동 1714-1 (도원맨션 뒷편),37.4838,126.9392,1,1,2022.0,12.0,,서울,관악구,1714,4,,,서울 관악구 봉천동 1714-4
관악구,T0004 1-3S 청림동 14-85와 14-90 (하늘자리공동체앞),37.4878,126.9587,1,1,2022.0,12.0,,서울,관악구,804,,,,서울 관악구 봉천동 804
관악구,T0004 2-3S 청림동 14-85와 14-90 (하늘자리공동체앞),37.4879,126.9588,1,1,2022.0,12.0,,서울,관악구,738,81,,,서울 관악구 봉천동 738-81
관악구,T0004 3-3S 청림동 14-85와 14-90 (하늘자리공동체앞),37.4879,126.9588,1,1,2022.0,12.0,,서울,관악구,738,81,,,서울 관악구 봉천동 738-81
관악구,T0003 2-2S 은천동 1714-1 (도원맨션 뒷편),37.4839,126.9392,1,1,2022.0,12.0,,서울,관악구,1714,4,,,서울 관악구 봉천동 1714-4
관악구,T0005 1-4S 인헌동 1644-1,37.475,126.9671,1,1,2022.0,12.0,,서울,관악구,1655,7,,,서울 관악구 봉천동 1655-7
관악구,T0005 2-4S 인헌동 1644-1,37.4751,126.967,1,1,2022.0,12.0,,서울,관악구,1693,49,,,서울 관악구 봉천동 1693-49
관악구,T0005 3-4S 인헌동 1644-1,37.4751,126.9668,1,1,2022.0,12.0,,서울,관악구,1656,28,,,서울 관악구 봉천동 1656-28
관악구,T0005 4-4S 인헌동 1644-1,37.4749,126.9669,1,1,2022.0,12.0,,서울,관악구,1693,49,,,서울 관악구 봉천동 1693-49
관악구,T0006 2-2SC 삼성동 808-494,37.4718,126.9327,1,1,2022.0,12.0,,서울,관악구,393,18,,,서울 관악구 신림동 393-18
관악구,T0006 1-2SC 삼성동 808-494,37.4717,126.9326,1,1,2022.0,12.0,,서울,관악구,808,494,,,서울 관악구 신림동 808-494
관악구,T0007 1-1R 낙성대동 1619-22,37.4776,126.9559,1,1,2022.0,12.0,,서울,관악구,1693,43,,,서울 관악구 봉천동 1693-43
관악구,T0008 1-1R 인헌동 1641-12(송림빌라 앞),37.4732,126.9671,1,1,2022.0,12.0,,서울,관악구,1641,32,,,서울 관악구 봉천동 1641-32
관악구,T0009 1-3S 신림동 1433-71,37.4849,126.9277,1,1,2022.0,12.0,,서울,관악구,1471,2,,,서울 관악구 신림동 1471-2
관악구,T0009 2-3S 신림동 1433-71,37.485,126.9279,1,1,2022.0,12.0,,서울,관악구,1432,128,,,서울 관악구 신림동 1432-128
관악구,T0009 3-3S 신림동 1433-71,37.485,126.9278,1,1,2022.0,12.0,,서울,관악구,1471,2,,,서울 관악구 신림동 1471-2
관악구,T0010 1-4SZ 신림동 1461-1,37.4862,126.9261,1,1,2022.0,12.0,,서울,관악구,1460,3,,,서울 관악구 신림동 1460-3
관악구,T0010 4-4SZ 신림동 1461-1,37.4861,126.9261,1,1,2022.0,12.0,,서울,관악구,1471,3,,,서울 관악구 신림동 1471-3
관악구,T0010 2-4SZ 신림동 1461-1,37.4861,126.9262,1,1,2022.0,12.0,,서울,관악구,1471,3,,,서울 관악구 신림동 1471-3
관악구,T0010 3-4SZ 신림동 1461-1,37.4861,126.9261,1,1,2022.0,12.0,,서울,관악구,1471,3,,,서울 관악구 신림동 1471-3
관악구,T0011 1-1RXC 신사동 466-30,37.4844,126.922,1,1,2022.0,12.0,,서울,관악구,467,,,,서울 관악구 신림동 467
관악구,T0012 1-2S 조원동 547-13(슈퍼앞 한전주),37.4828,126.9106,1,1,2022.0,12.0,,서울,관악구,539,,,,서울 관악구 신림동 539
관악구,T0012 2-2S 조원동 547-13(슈퍼앞 한전주),37.4829,126.9105,1,1,2022.0,12.0,,서울,관악구,539,,,,서울 관악구 신림동 539
관악구,T0013 1-2S 미성동 746-25,37.4756,126.9137,1,1,2022.0,12.0,,서울,관악구,748,38,,,서울 관악구 신림동 748-38
관악구,T0013 2-2S 미성동 746-25,37.4755,126.9137,1,1,2022.0,12.0,,서울,관악구,749,10,,,서울 관악구 신림동 749-10
관악구,T0014 2-2S 난곡동 700-21,37.4688,126.9204,1,1,2022.0,12.0,,서울,관악구,700,22,,,서울 관악구 신림동 700-22
관악구,T0014 1-2S 난곡동 700-21,37.4688,126.9203,1,1,2022.0,12.0,,서울,관악구,700,21,,,서울 관악구 신림동 700-21
관악구,T0015 1-4S 난곡동 646-253와 646-252,37.4689,126.9245,1,1,2022.0,12.0,,서울,관악구,646,511,,,서울 관악구 신림동 646-511
관악구,T0015 2-4S 난곡동 646-253와 646-252,37.4689,126.9247,1,1,2022.0,12.0,,서울,관악구,646,243,,,서울 관악구 신림동 646-243
관악구,T0015 3-4S 난곡동 646-253와 646-252,37.4689,126.9247,1,1,2022.0,12.0,,서울,관악구,646,243,,,서울 관악구 신림동 646-243
관악구,T0015 4-4S 난곡동 646-253와 646-252,37.469,126.9246,1,1,2022.0,12.0,,서울,관악구,646,243,,,서울 관악구 신림동 646-243
관악구,T0016 1-2R 신원동 441-130 (남서울중학교 후문),37.4824,126.9219,1,1,2022.0,12.0,,서울,관악구,441,142,,,서울 관악구 신림동 441-142
관악구,T0016 2-2SC 신원동 441-130 (남서울중학교 후문),37.4823,126.922,1,1,2022.0,12.0,,서울,관악구,441,142,,,서울 관악구 신림동 441-142
관악구,T0017 1-2S 서림동 408-44와 408-67,37.4759,126.9361,1,1,2022.0,12.0,,서울,관악구,408,35,,,서울 관악구 신림동 408-35
관악구,T0018 2-3S 대학동 251-206과 251-119,37.4654,126.9392,1,1,2022.0,12.0,,서울,관악구,251,127,,,서울 관악구 신림동 251-127
관악구,T0017 2-2S 서림동 408-44와 408-67,37.4759,126.9361,1,1,2022.0,12.0,,서울,관악구,408,35,,,서울 관악구 신림동 408-35
관악구,T0018 1-3S 대학동 251-206과 251-119,37.4655,126.9393,1,1,2022.0,12.0,,서울,관악구,251,127,,,서울 관악구 신림동 251-127
관악구,T0018 3-3S 대학동 251-206과 251-119,37.4655,126.9392,1,1,2022.0,12.0,,서울,관악구,251,119,,,서울 관악구 신림동 251-119
관악구,T0019 1-1R 보라매동 965-16,37.4875,126.9362,1,1,2022.0,12.0,,서울,관악구,984,2,,,서울 관악구 봉천동 984-2
관악구,"T0020 1-3S 조원동 518-1, 신대방역 맞은편 신호등주에",37.4869,126.9134,1,1,2022.0,12.0,,서울,관악구,502,,,,서울 관악구 신림동 502
관악구,"T0020 2-3S 조원동 518-1, 신대방역 맞은편 신호등주에",37.4868,126.9134,1,1,2022.0,12.0,,서울,관악구,518,1,,,서울 관악구 신림동 518-1
관악구,T0021 1-3S 서원동 1737과 1500-2,37.4837,126.9367,1,1,2022.0,12.0,,서울,관악구,1511,,,,서울 관악구 신림동 1511
관악구,"T0020 3-3S 조원동 518-1, 신대방역 맞은편 신호등주에",37.4869,126.9133,1,1,2022.0,12.0,,서울,관악구,502,,,,서울 관악구 신림동 502
관악구,T0021 2-3S 서원동 1737과 1500-2,37.4839,126.9368,1,1,2022.0,12.0,,서울,관악구,10,628,,,서울 관악구 신림동 10-628
관악구,T0021 3-3S 서원동 1503,37.4836,126.9369,1,1,2022.0,12.0,,서울,관악구,10,622,,,서울 관악구 신림동 10-622
관악구,T0022 1-3SZ 남현동 1086-28와 1086-31 (골목포함삼거리 1086-28앞),37.4741,126.9783,1,1,2022.0,12.0,,서울,관악구,1086,22,,,서울 관악구 남현동 1086-22
관악구,T0022 2-3SZ 남현동 1086-28와 1086-31 (골목포함삼거리 1086-28앞),37.4741,126.9784,1,1,2022.0,12.0,,서울,관악구,1086,24,,,서울 관악구 남현동 1086-24
관악구,T0022 3-3SZ 남현동 1086-28와 1086-31 (골목포함삼거리 1086-28앞),37.4742,126.9784,1,1,2022.0,12.0,,서울,관악구,1086,24,,,서울 관악구 남현동 1086-24
관악구,T0023 1-1R 서원동 92-4와 92-13,37.4786,126.9341,1,1,2022.0,12.0,,서울,관악구,92,14,,,서울 관악구 신림동 92-14
관악구,T0025 1-2S 중앙동 50-135와 50-107,37.4849,126.951,1,1,2022.0,12.0,,서울,관악구,49,51,,,서울 관악구 봉천동 49-51
관악구,T0024 1-2RX 미성동 1730(푸르지오 입구),37.4802,126.91,1,1,2022.0,12.0,,서울,관악구,1730,,,,서울 관악구 신림동 1730
관악구,T0024 2-2S 미성동 1730(푸르지오 입구),37.4803,126.91,1,1,2022.0,12.0,,서울,관악구,1493,7,,,서울 관악구 신림동 1493-7
관악구,T0025 2-2S 중앙동 50-135와 50-107,37.4848,126.951,1,1,2022.0,12.0,,서울,관악구,50,107,,,서울 관악구 봉천동 50-107
관악구,T0026 1-3S 행운동 1670-4,37.4803,126.9568,1,1,2022.0,12.0,,서울,관악구,1693,55,,,서울 관악구 봉천동 1693-55
관악구,T0026 2-3S 행운동 1670-4,37.4803,126.9567,1,1,2022.0,12.0,,서울,관악구,1693,55,,,서울 관악구 봉천동 1693-55
관악구,T0026 3-3S 행운동 1670-4,37.4804,126.9567,1,1,2022.0,12.0,,서울,관악구,1670,4,,,서울 관악구 봉천동 1670-4
관악구,T1001 1-1RXC 미성동 1573-32와 1574-31,37.481,126.92,1,1,2022.0,12.0,,서울,관악구,1642,4,,,서울 관악구 신림동 1642-4
관악구,T1002 2-4SC 삼성동 355와 354-48,37.4697,126.9289,1,1,2022.0,12.0,,서울,관악구,835,4,,,서울 관악구 신림동 835-4
관악구,T1002 1-4RL 삼성동 355와 354-48,37.4697,126.9289,1,1,2022.0,12.0,,서울,관악구,835,4,,,서울 관악구 신림동 835-4
관악구,T1002 3-4S 삼성동 355와 354-48,37.4697,126.9289,1,1,2022.0,12.0,,서울,관악구,835,4,,,서울 관악구 신림동 835-4
관악구,T1002 4-4S 삼성동 355와 354-48,37.4697,126.9289,1,1,2022.0,12.0,,서울,관악구,835,4,,,서울 관악구 신림동 835-4
관악구,T3001 1-1R 성현동 495-16,37.4876,126.9472,1,1,2022.0,12.0,,서울,관악구,822,,,,서울 관악구 봉천동 822
관악구,T3002 1-2R 행운동 1686-4,37.478,126.9633,1,1,2022.0,12.0,,서울,관악구,1693,57,,,서울 관악구 봉천동 1693-57
관악구,T3002 2-2U 행운동 1686-4,37.478,126.9632,1,1,2022.0,12.0,,서울,관악구,1693,57,,,서울 관악구 봉천동 1693-57
관악구,T4001 1-3S 성현동 480-113와 464-28,37.4874,126.9481,1,1,2022.0,12.0,,서울,관악구,480,115,,,서울 관악구 봉천동 480-115
관악구,T7001 3-4S 보라매동 645-42,37.4873,126.9387,1,1,2022.0,12.0,,서울,관악구,636,143,,,서울 관악구 봉천동 636-143
관악구,T7001 4-4S 보라매동 645-42,37.4873,126.9388,1,1,2022.0,12.0,,서울,관악구,644,18,,,서울 관악구 봉천동 644-18
관악구,T7002 1-3S 은천동 936-6,37.4857,126.9409,1,1,2022.0,12.0,,서울,관악구,975,19,,,서울 관악구 봉천동 975-19
관악구,T7001 2-4S 보라매동 645-42,37.4873,126.9388,1,1,2022.0,12.0,,서울,관악구,644,18,,,서울 관악구 봉천동 644-18
관악구,T7001 1-4S 보라매동 645-42,37.4872,126.9387,1,1,2022.0,12.0,,서울,관악구,644,22,,,서울 관악구 봉천동 644-22
관악구,T7002 2-3S 은천동 936-6,37.4857,126.9408,1,1,2022.0,12.0,,서울,관악구,975,19,,,서울 관악구 봉천동 975-19
관악구,"T8001 1-3S 신사동 517-1, 신대방역 맞은편 신호등주에",37.487,126.9136,1,1,2022.0,12.0,,서울,관악구,517,59,,,서울 관악구 신림동 517-59
관악구,T7002 3-3S 은천동 936-6,37.4856,126.9408,1,1,2022.0,12.0,,서울,관악구,935,11,,,서울 관악구 봉천동 935-11
관악구,"T8001 2-3S 신사동 517-1, 신대방역 맞은편 신호등주에",37.487,126.9135,1,1,2022.0,12.0,,서울,관악구,502,,,,서울 관악구 신림동 502
관악구,"T8001 3-3S 신사동 517-1, 신대방역 맞은편 신호등주에",37.487,126.9135,1,1,2022.0,12.0,,서울,관악구,502,,,,서울 관악구 신림동 502
관악구,T8002 1-5R 인헌동 1643-14와 1643-19 ,37.4736,126.9674,1,1,2022.0,12.0,,서울,관악구,1693,50,,,서울 관악구 봉천동 1693-50
관악구,T8002 2-5U 인헌동 1643-14와 1643-19 ,37.4737,126.9674,1,1,2022.0,12.0,,서울,관악구,1642,14,,,서울 관악구 봉천동 1642-14
관악구,T8002 3-5U 인헌동 1643-14와 1643-19 ,37.4735,126.9674,1,1,2022.0,12.0,,서울,관악구,1693,50,,,서울 관악구 봉천동 1693-50
관악구,T8002 4-5U 인헌동 1643-14와 1643-19 ,37.4737,126.9674,1,1,2022.0,12.0,,서울,관악구,1642,14,,,서울 관악구 봉천동 1642-14
관악구,T8004 1-3R 낙성대동 1612-29와 1612-23,37.4787,126.9562,1,1,2022.0,12.0,,서울,관악구,1612,29,,,서울 관악구 봉천동 1612-29
관악구,T8002 5-5U 인헌동 1643-14와 1643-19 ,37.4737,126.9675,1,1,2022.0,12.0,,서울,관악구,1643,14,,,서울 관악구 봉천동 1643-14
관악구,T8003 1-1R 신림동 1418-34,37.4863,126.9325,1,1,2022.0,12.0,,서울,관악구,1468,4,,,서울 관악구 신림동 1468-4
관악구,T8004 2-3SC 낙성대동 1612-29와 1612-23,37.4787,126.9561,1,1,2022.0,12.0,,서울,관악구,1612,28,,,서울 관악구 봉천동 1612-28
관악구,T8004 3-3SC 낙성대동 1612-29와 1612-23,37.4787,126.9564,1,1,2022.0,12.0,,서울,관악구,1612,14,,,서울 관악구 봉천동 1612-14
관악구,T8005 1-2S 삼성동 306-32와 306-72 (306-32코너),37.4648,126.9332,1,1,2022.0,12.0,,서울,관악구,306,33,,,서울 관악구 신림동 306-33
관악구,T8005 2-2S 삼성동 306-32와 306-72 (306-32코너),37.4647,126.9333,1,1,2022.0,12.0,,서울,관악구,306,32,,,서울 관악구 신림동 306-32
관악구,T8006 1-3S 서림동 107-32와 110-22,37.4731,126.9351,1,1,2022.0,12.0,,서울,관악구,110,3,,,서울 관악구 신림동 110-3
관악구,T8006 3-3S 서림동 107-32와 110-22,37.4733,126.935,1,1,2022.0,12.0,,서울,관악구,111,2,,,서울 관악구 신림동 111-2
관악구,T8006 2-3S 서림동 107-32와 110-22,37.4732,126.935,1,1,2022.0,12.0,,서울,관악구,110,3,,,서울 관악구 신림동 110-3
관악구,T8007 1-5SZ 청룡동 1534-21,37.48,126.9397,1,1,2022.0,12.0,,서울,관악구,1534,40,,,서울 관악구 봉천동 1534-40
관악구,T8007 2-5SZ 청룡동 1534-21,37.48,126.9396,1,1,2022.0,12.0,,서울,관악구,1534,40,,,서울 관악구 봉천동 1534-40
관악구,T8007 3-5SZ 청룡동 1534-21,37.4799,126.9397,1,1,2022.0,12.0,,서울,관악구,1534,40,,,서울 관악구 봉천동 1534-40
관악구,T8007 4-5SZ 청룡동 1534-21,37.4799,126.9396,1,1,2022.0,12.0,,서울,관악구,1534,40,,,서울 관악구 봉천동 1534-40
관악구,T8007 5-5SZ 청룡동 1534-21,37.4798,126.9399,1,1,2022.0,12.0,,서울,관악구,1693,5,,,서울 관악구 봉천동 1693-5
관악구,T8008 1-4S 신원동 1586-5와 1585-1 (삼거리 1586-5),37.4834,126.9253,1,1,2022.0,12.0,,서울,관악구,1578,52,,,서울 관악구 신림동 1578-52
관악구,T8008 2-4S 신원동 1586-5와 1585-1 (삼거리 1586-5),37.4833,126.9253,1,1,2022.0,12.0,,서울,관악구,1642,6,,,서울 관악구 신림동 1642-6
관악구,T8009 1-2S 은천동 938-4,37.4869,126.9412,1,1,2022.0,12.0,,서울,관악구,635,381,,,서울 관악구 봉천동 635-381
관악구,T8008 3-4S 신원동 1586-5와 1585-1 (삼거리 1586-5),37.4834,126.9254,1,1,2022.0,12.0,,서울,관악구,1642,6,,,서울 관악구 신림동 1642-6
관악구,T8008 4-4S 신원동 1586-5와 1585-1 (삼거리 1586-5),37.4833,126.9254,1,1,2022.0,12.0,,서울,관악구,1602,4,,,서울 관악구 신림동 1602-4
관악구,T8009 2-2S 은천동 938-4,37.4868,126.9412,1,1,2022.0,12.0,,서울,관악구,938,3,,,서울 관악구 봉천동 938-3
관악구,T8010 1-2S 보라매동 952-6와 19,37.4866,126.9386,1,1,2022.0,12.0,,서울,관악구,952,19,,,서울 관악구 봉천동 952-19
관악구,T8010 2-2S 보라매동 952-6와 19,37.4866,126.9385,1,1,2022.0,12.0,,서울,관악구,952,19,,,서울 관악구 봉천동 952-19
관악구,T8011 1-2S 난곡동 646-7과 646-263,37.47,126.9246,1,1,2022.0,12.0,,서울,관악구,646,331,,,서울 관악구 신림동 646-331
